Feature ID	Taxon	Confidence
75f08d25a16ae5b6d3f4e7c0dd5c99cb	k__Bacteria	0.8877142096462535
729760a958fd8237a5f9bd9f91f1f58f	k__Bacteria	0.9844889194146783
75f22c8536b87eb59474795455ef9314	k__Bacteria	0.9439511587039073
d14f118e8e2b86b72816cea3572f323b	k__Bacteria	0.9758857470514261
35685078bfcce1e30298f55093707b2c	k__Bacteria	0.9726630959054096
5a69ceefc2a3d608cce1ac80f710821a	k__Bacteria; p__Proteobacteria	0.7085449858541794
9761f8b7839511f971507608bb8d7635	k__Bacteria	0.9671962381130121
83adc9d99a0f7c8c64614d8b3665fd68	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7262228758695994
fa44bd2da8b5e65df630ab3f7a6a49ea	k__Bacteria	0.9426674811154626
0a3727ea0dfe468ba0840a52bbadbfc6	k__Bacteria	0.9503568434879424
5d3a901b92580bcc2ff7b1b49771dd89	k__Bacteria	0.9873660990619397
f2b64c1c44d70a5589688008fd655e0d	k__Bacteria	0.9418689663551228
aef39314c7aee7f9d9675eb07648f222	k__Bacteria	0.9541764354855949
b6312955226a4f564d6beb6295946d4f	k__Bacteria	0.9469241061062401
cce4d5a535c143fdde06bdac72e30de2	k__Bacteria	0.9699724782324448
6d39a68025c7c791ae98758ba0243249	k__Bacteria	0.9756485634167977
7af63e10c8961f6b5cf3b84a80cb121e	Unassigned	0.8083729355211748
178dfda4df50aa20becb65df9e6b0563	k__Bacteria	0.8877219084624388
5eacf775a73ed4847eeaa45cdca0dfc2	k__Bacteria	0.9322800458803953
f1105690b72010bffdcb20d250a5e9d6	k__Bacteria	0.9437067867619822
cf568865aabe71e284adff071a1c07e4	Unassigned	0.8869997271576382
fbddaaa32623ff1f5249cd3615aab1d7	k__Bacteria	0.9630494525175601
fbce0bcceff0ae28d96ece6d39425304	k__Bacteria	0.9439115842071594
cc601a9ba5b6848cd0c5d5320e834d4d	k__Bacteria	0.9286978155359
6737c50789ae4f7979bc0b850a5ab6b9	k__Bacteria	0.9445072747316527
cf8e76ebbdf6642d11862cb41c500d40	k__Bacteria	0.9322048691199818
c03d1a329327376dc2ba982001339574	k__Bacteria	0.9633944811185222
5b3dfc7d88f631c2c2b5241eb13a1ecf	k__Bacteria	0.9601433634823299
14a60fd4684dcdddf25c87d48ad6c0ca	k__Bacteria; p__Actinobacteria	0.7031790646570628
eb394fef1e5d84447abd9dd4344bfe65	k__Bacteria	0.9839026369614603
8f29f43a20403cea52deb641850e2490	k__Bacteria	0.9798373207909159
71f40e12f2aac171338204ee08ce4503	k__Bacteria	0.9657132306576092
1180ed3917531ef79f2abc70076d4c73	k__Bacteria	0.9734954719726385
0882fddb6b9654a9123ebfbe5d976918	k__Bacteria	0.9626133853226653
af2495b0f8513614b283d58063ff007b	k__Bacteria	0.9751142072092807
651ead77e5797187bf2604625e270760	k__Bacteria	0.9693799553188939
311617c54e68198b7189ba0d78e1277f	k__Bacteria	0.9643311564965839
029735f9b66260a8cd79bdf02cc55bca	k__Bacteria	0.9709474134565046
d799378733153e35eacced78beabe940	k__Bacteria	0.9719016515829505
2c2d0e761382c4008d5fcf19bee01745	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7007271370119247
07048d6f330d5776f229fb5d6db1db7d	k__Bacteria	0.9794067405825164
df84f65c0a9889db86bf02d386b60837	k__Bacteria	0.9578928846482275
2b76982398e0687c4560aa007ea1e571	k__Bacteria	0.9858913532150957
0a5fbae80dd0b48b1416fe68f1eed7f3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.714947045633268
5534bcfec6cb28254dc9d58fe79069aa	k__Bacteria	0.9805409559010803
f7517136edb1a458c9ce61509619e321	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7323660774285274
90ba3337ff0853a22de9dbbb4d96c0cc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.721525747779115
2b02c8f404ca205a5d0633a5be93fe3b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7094953931395935
a6097d34d2b79da8c5a46b6564a4b588	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.8270262465343292
7afca77926acf44fbc2f9acfa2ce8254	k__Bacteria	0.9886494103686636
52e63eceb2177a44167f8e420af2776d	k__Bacteria	0.9812614485487515
6b73891e6c7a00af5d11c5818c43b0c2	k__Bacteria	0.9866932273226099
36f0e6206088a778c5a1580b15cba8b2	k__Bacteria	0.9788141857637253
9a04cc5be889621488fcf4997ca0a3ae	k__Bacteria	0.9843686723792378
b286004ccfd85893f09b432eb37f5fc6	k__Bacteria	0.9895893743530887
38d1be4429a5dbab2652e9462f58e087	k__Bacteria	0.9880965923298302
8d8d56005b503bf5e99959f3b5602663	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.739322741980567
480809df736d975e844eb9bf13aff2b7	k__Bacteria	0.9662353773096626
8de8fa4e009eda869cf1895fb2b4f5d0	k__Bacteria	0.9836033403081768
77c4c199ee75128e114a5eccf5635d44	k__Bacteria	0.9737753120467747
9b8f7f5321e1ab6c2c5559967933accf	k__Bacteria	0.9490469849295173
c40c6a692deecc636cc30897f74ff577	k__Bacteria	0.9606766908216511
3f43284d82fb4100b2799220b10795e8	k__Bacteria	0.9446346783370202
8717b7e619db6920755e507913cf75a2	k__Bacteria	0.9853941391332572
84d588eef35c9569d4b850da60561986	k__Bacteria	0.9578640268576954
2a39c1dc3a5ae288a79ce0a6ab2334c5	k__Bacteria	0.9490459672026159
2f506452b19a4ba0921a29b875668c34	k__Bacteria	0.9206877429281809
3b9922815a799bf8f7c5bb220595effe	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7025133537845967
8d63d0d33def89e129ef5ab71ff823c4	k__Bacteria	0.9844457152025458
41be1e7fb7501db39773280898a714fe	k__Bacteria	0.9885606336474606
0eb1decb4471b122f34e291bbfd1ff26	k__Bacteria	0.976430544785883
69ecb8dd64f4d45413350dd0ae5aee90	k__Bacteria	0.9827008513974634
f5806aee6b878d24a770a235f06ae60f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Segniliparus	0.7233560701369528
7efaa15da692ae7fefc430536f1cc95f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7427200140636331
3372702ca249f402fa5f0d592915dbd6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7214955783476035
4bb99fc680aa063d25350bc75415d119	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7749163261352767
884eda863d4fd4fb5a8992993e82f9fb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7553134113036604
be3f4243bdabd115d0df1ad697f92c58	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.789935702837168
1433f1ca2b0b686893b3c3b14fc14311	k__Bacteria	0.9611788476820318
f32ac65a076dac71d01ee64fd8f3ccaf	k__Bacteria	0.9320769302197978
4fbbd805655fa9d8f38fbbed60b538ed	k__Bacteria	0.931721193010228
cde630eb8233d86df4094306d85b4773	k__Bacteria	0.9314853332767017
3e4e74d6b6952220769c5691280acf98	k__Bacteria	0.9646685669269808
60770794d4fdbdd8024a1ebe5d375b52	k__Bacteria	0.96728903600087
510eb8c77c76836b88e5071dd4e8a764	k__Bacteria; p__OP11; c__OP11-3; o__; f__; g__; s__	0.9601128263568585
956a53ab1da75c543092729b85d32800	k__Bacteria; p__GN02; c__3BR-5F; o__; f__; g__; s__	0.999996199176199
ef5d566321c24c39e631d3fa93f99d13	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9999997942383273
2e2457cb922e54488630080d86913699	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9999999737964348
a23889438f7fc2e3b0f767c5be1a9664	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9999999358601478
0848cfe55cf325b63eb74a989aac3339	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.999968612280696
ce41033bcc864febf6a1390e8d67905d	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__	0.9999999936764965
e15cedf491e49c834512506d93d2108c	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__	0.9999994739757161
fe8a3101b0163cdd5a2d54c5ae86f696	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__	0.9999998906583218
9d97d6a9cc19871fcf77ead381542138	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__	0.9999999995961275
0e6e398de5c6128f14ef1ced0f49a172	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__	0.999999553797153
27c7195ad2f65e4f5602afb0f4128d30	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.999995380858205
f1d0c283a9c4e6d1e3c83567a777ba67	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999986772523153
1dff9ad02072129c6a471d2d88200927	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999965835132612
084df165caeba6ac5cdc34db4b31b11e	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999921220398652
c29721a73f8a610161989431465a4ae1	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999920486321445
501ec12b392dd5ca78668212eed38f04	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999996063812013
798890b5c971a3c47a379e3f1ffbe87b	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999999356587373
6d88467eed59688dde587cd27d787c32	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999997811704118
1565f56707f79e4248996a961b0432fb	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999999110572202
9bc4917482e97114e08dca364fa2b181	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999993845840767
a772a01a116e105468908e96c0d9a779	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999997637226125
8e64a4acab833a0e02cf26e7d610cec2	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999995154310747
453ce06a4af27902cce62250ad8116fe	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999998998838514
8d0de7c929ecddab580a92f304b27f21	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999999310726532
5bb74dfa166b6ef3815746da1000ed9e	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999998385183476
b38165edc87b5078b2675a7d0d62ae2b	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999999367660186
9fd6e4842809c8ce635103a92224ee36	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.9999990190913032
e832f03488ff3388a354f5e5e281a2a8	k__Bacteria; p__OD1; c__ABY1; o__; f__; g__; s__	0.9112753424302841
01b85f149efc5bd4418b60865f08b9c8	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9999018423479379
